BSE/BOM530289,Sp Capital Financing Ltd. EOD Prices
BSE/BOM530291,Raj Agro Mills Ltd. EOD Prices
BSE/BOM530299,Kothari Products Ltd. EOD Prices
BSE/BOM530305,Piccadily Agro Industries Ltd. EOD Prices
BSE/BOM530307,Chaman Lal Setia Exports Ltd.-$ EOD Prices
BSE/BOM530309,Chandra Prabhu International Ltd.-$ EOD Prices
BSE/BOM530315,Hindustan Tin Works Ltd.-$ EOD Prices
BSE/BOM530317,Godavari Drugs Ltd. EOD Prices
BSE/BOM530321,Unimin India Ltd. EOD Prices
BSE/BOM530323,Era Infra Engineering Ltd.-$ EOD Prices
BSE/BOM530331,Premco Global Ltd.-$ EOD Prices
BSE/BOM530333,Emgee Cables & Communications Ltd. EOD Prices
BSE/BOM530337,Exelon Infrastructure Ltd. EOD Prices
BSE/BOM530341,Mukesh Babu Financial Services Ltd. EOD Prices
BSE/BOM530343,Genus Power Infrastructures Ltd.-$ EOD Prices
BSE/BOM530347,Magnum Ltd. EOD Prices
BSE/BOM530355,Asian Oilfield Services Ltd. EOD Prices
BSE/BOM530357,Kbs India Limited EOD Prices
BSE/BOM530363,Ugar Sugar Works Ltd.-$ EOD Prices
BSE/BOM530365,Orient Bell Limited-$ EOD Prices
BSE/BOM530367,Nrb Bearings Ltd. EOD Prices
BSE/BOM530369,Vamshi Rubber Ltd. EOD Prices
BSE/BOM530375,Nakshatra Infrastructure Ltd. EOD Prices
BSE/BOM530377,Nila Infrastructures Ltd. EOD Prices
BSE/BOM530381,Petron Engineering Construction Ltd. EOD Prices
BSE/BOM530389,Geefcee Finance Ltd. EOD Prices
BSE/BOM530391,Dot Com Global Ltd. EOD Prices
BSE/BOM530393,Db (international) Stock Brokers Ltd. EOD Prices
BSE/BOM530401,Vinyoflex Ltd. EOD Prices
BSE/BOM530403,Vallabh Poly-plast International Ltd. EOD Prices
BSE/BOM530405,Jindal Capital Ltd. EOD Prices
BSE/BOM530407,Epic Energy Ltd.-$ EOD Prices
BSE/BOM530421,Kuwer Industries Ltd. EOD Prices
BSE/BOM530419,Sumedha Fiscal Services Ltd. EOD Prices
BSE/BOM530425,Sunday Exports Ltd. EOD Prices
BSE/BOM530427,Choksi Imaging Ltd. EOD Prices
BSE/BOM530429,Ashish Polyplast Ltd. EOD Prices
BSE/BOM530431,Ador Fontech Ltd.-$ EOD Prices
BSE/BOM530433,Shiva Global Agro Industries Ltd. EOD Prices
BSE/BOM530435,Noesis Industries Limited EOD Prices
BSE/BOM530439,Siddha Ventures Ltd. EOD Prices
BSE/BOM530441,Mahanivesh (india) Ltd. EOD Prices
BSE/BOM530443,Kiran Syntex Ltd. EOD Prices
BSE/BOM530449,Rungta Irrigation Ltd. EOD Prices
BSE/BOM530457,Cinerad Communications Ltd. EOD Prices
BSE/BOM530445,Sumeru Industries Ltd. EOD Prices
BSE/BOM530459,Valson Industries Ltd.-$ EOD Prices
BSE/BOM530461,Saboo Sodium Chloro Ltd. EOD Prices
BSE/BOM530469,Gsl Securities Ltd. EOD Prices
BSE/BOM530475,Tinna Rubber And Infrastructure Limited EOD Prices
BSE/BOM530477,Vikram Thermo (india) Ltd. EOD Prices
BSE/BOM530479,Atlanta Infrastructure And Finance Ltd. EOD Prices
BSE/BOM530487,Vibros Organics Ltd. EOD Prices
BSE/BOM530495,Chhattisgarh Industries Ltd. EOD Prices
BSE/BOM530497,Marvel Capital & Finance (india) Ltd. EOD Prices
BSE/BOM530499,A.k.capital Services Ltd. EOD Prices
BSE/BOM530513,Accurate Transformers Ltd. EOD Prices
BSE/BOM530505,Upper Ganges Sugar & Industries Ltd. EOD Prices
BSE/BOM530519,Interface Financial Services Ltd. EOD Prices
BSE/BOM530517,Relaxo Footwears Ltd.-$ EOD Prices
BSE/BOM530521,Virat Industries Ltd. EOD Prices
BSE/BOM530525,Sheetal Diamonds Ltd. EOD Prices
BSE/BOM530543,Marg Ltd. EOD Prices
BSE/BOM530533,Terai Tea Co.ltd. EOD Prices
BSE/BOM530537,Manraj Housing Finance Ltd. EOD Prices
BSE/BOM530545,Cosco (india) Ltd.-$ EOD Prices
BSE/BOM530547,Ken Financial Services Ltd. EOD Prices
BSE/BOM530549,Shilpa Medicare Ltd. EOD Prices
BSE/BOM530555,Paramount Communications Ltd.-$ EOD Prices
BSE/BOM530557,Ncl Research & Financial Services Ltd. EOD Prices
BSE/BOM530561,Radford Global Limited EOD Prices
BSE/BOM530565,Archana Software Ltd. EOD Prices
BSE/BOM530571,Explicit Finance Ltd. EOD Prices
BSE/BOM530577,Ladderup Finance Ltd. EOD Prices
BSE/BOM530581,Ekam Leasing & Finance Co.ltd. EOD Prices
BSE/BOM530579,Golden Goenka Fincorp Limited EOD Prices
BSE/BOM530585,Swastika Investmart Ltd. EOD Prices
BSE/BOM530589,Prima Plastics Ltd. EOD Prices
BSE/BOM530601,Jagsonpal Finance & Leasing Ltd. EOD Prices
BSE/BOM530605,Gsl Nova Petrochemicals Limited EOD Prices
BSE/BOM530609,Carnation Industries Ltd. EOD Prices
BSE/BOM530611,Sturdy Industries Ltd. EOD Prices
BSE/BOM530615,Garg Furnace Ltd. EOD Prices
BSE/BOM530617,Sampre Nutritions Ltd. EOD Prices
BSE/BOM530627,Vipul Organics Ltd EOD Prices
BSE/BOM530621,Akar Auto Industries Ltd EOD Prices
BSE/BOM530635,Texplast Industries Ltd. EOD Prices
BSE/BOM530643,Eco Recycling Ltd. EOD Prices
BSE/BOM530651,Softech Infinium Solutions Ltd. EOD Prices
BSE/BOM530655,Goodluck India Ltd EOD Prices
BSE/BOM530657,Global Securities Ltd. EOD Prices
BSE/BOM530663,Goyal Associates Ltd. EOD Prices
BSE/BOM530665,Zenith Health Care Ltd. EOD Prices
BSE/BOM530669,Prem Somani Financial Services Ltd. EOD Prices
BSE/BOM530677,Supreme Holdings & Hospitality (india) Ltd. EOD Prices
BSE/BOM530683,Pithampur Poly Products Ltd. EOD Prices
BSE/BOM530689,Lykis Limited EOD Prices
BSE/BOM530695,Prime Property Development Corporation Ltd.-$ EOD Prices
BSE/BOM530697,Zenlabs Ethica Ltd EOD Prices
BSE/BOM530699,Raj Rayon Industries Limited-$ EOD Prices
BSE/BOM530701,Kdj Holidayscapes And Resorts Limited EOD Prices
BSE/BOM530703,Info-drive Software Ltd. EOD Prices
BSE/BOM530705,Flora Textiles Ltd. EOD Prices
BSE/BOM530707,Aftek Ltd. EOD Prices
BSE/BOM530709,Gowra Leasing & Finance Ltd. EOD Prices
BSE/BOM530711,Jagan Lamps Ltd. EOD Prices
BSE/BOM530713,Ajel Ltd. EOD Prices
BSE/BOM530715,Alps Industries Ltd. EOD Prices
BSE/BOM530719,Ikf Finance Ltd. EOD Prices
BSE/BOM530721,Ang Industries Limited EOD Prices
BSE/BOM530723,Asit C.mehta Financial Services Ltd. EOD Prices
BSE/BOM530733,Nova Publications India Ltd EOD Prices
BSE/BOM530735,Super Bakers (india) Ltd. EOD Prices
BSE/BOM530743,Gei Industrial Systems Ltd. EOD Prices
BSE/BOM530745,Ln Industries India Ltd. EOD Prices
BSE/BOM530747,Indo Asian Finance Ltd. EOD Prices
BSE/BOM530759,Sterling Tools Ltd.-$ EOD Prices
BSE/BOM530763,Sunbright Stock Broking Ltd. EOD Prices
BSE/BOM530769,Venus Universal Ltd. EOD Prices
BSE/BOM530765,Devki Leasing & Finance Ltd. EOD Prices
BSE/BOM530771,Klg Capital Services Ltd. EOD Prices
BSE/BOM530773,Ivrcl Ltd EOD Prices
BSE/BOM530777,Infra Industries Ltd. EOD Prices
BSE/BOM530779,Dynamic Portfolio Management & Services Ltd. EOD Prices
BSE/BOM530781,International Housing Finance Corporation Ltd. EOD Prices
BSE/BOM530787,Inland Printers Ltd. EOD Prices
BSE/BOM530783,Trans Asia Corporation Ltd. EOD Prices
BSE/BOM530789,Ceejay Finance Ltd. EOD Prices
BSE/BOM530795,Suncity Synthetics Ltd. EOD Prices
BSE/BOM530797,Shree Ganesh Elastoplast Ltd. EOD Prices
BSE/BOM530799,Anna Infrastructures Ltd. EOD Prices
BSE/BOM530801,Diamond Infosystems Ltd. EOD Prices
BSE/BOM530803,Bhageria Industries Ltd EOD Prices
BSE/BOM530807,Regaliaa Realty Ltd. EOD Prices
BSE/BOM530809,Bnr Udyog Ltd. EOD Prices
BSE/BOM530811,Netvista Information Technology Ltd. EOD Prices
BSE/BOM530813,Krbl Ltd. EOD Prices
BSE/BOM530815,Refnol Resins & Chemicals Ltd. EOD Prices
BSE/BOM530821,Sspdl Ltd.-$ EOD Prices
BSE/BOM530825,Daikaffil Chemicals India Ltd. EOD Prices
BSE/BOM530829,Cil Securities Ltd. EOD Prices
BSE/BOM530839,Clio Infotech Ltd. EOD Prices
BSE/BOM530841,Shri Bholanath Carpets Ltd EOD Prices
BSE/BOM530843,Cupid Ltd.-$ EOD Prices
BSE/BOM530845,Sunshield Chemicals Ltd. EOD Prices
BSE/BOM530853,Hipolin Ltd. EOD Prices
BSE/BOM530859,Cosboard Industries Ltd. EOD Prices
BSE/BOM530855,Gdl Leasing & Finance Ltd. EOD Prices
BSE/BOM530863,Fe (india) Ltd EOD Prices
BSE/BOM530867,Sfl International Ltd EOD Prices
BSE/BOM530879,Capital India Finance Ltd EOD Prices
BSE/BOM530871,Chembond Chemicals Ltd.-$ EOD Prices
BSE/BOM530881,Century Twentyfirst Portfolio Ltd. EOD Prices
BSE/BOM530883,Super Crop Safe Ltd. EOD Prices
BSE/BOM530885,Aurum Soft Systems Limited EOD Prices
BSE/BOM530889,Alka India Ltd. EOD Prices
BSE/BOM530897,N.g.industries Ltd.-$ EOD Prices
BSE/BOM530899,Asia Pack Ltd. EOD Prices
BSE/BOM530905,Sai Industries Ltd. EOD Prices
BSE/BOM530901,Acil Cotton Industries Limited EOD Prices
BSE/BOM530909,Erp Soft Systems Ltd. EOD Prices
BSE/BOM530915,J.r.foods Ltd. EOD Prices
BSE/BOM530917,R.r.securities Ltd. EOD Prices
BSE/BOM530919,Remsons Industries Ltd. EOD Prices
BSE/BOM530923,Rcl Foods Limited EOD Prices
BSE/BOM530921,Integrated Thermoplastics Ltd. EOD Prices
BSE/BOM530925,Ramsons Projects Ltd. EOD Prices
BSE/BOM530927,Haryana Financial Corporation Ltd. EOD Prices
BSE/BOM530931,Stanpacks (india) Ltd. EOD Prices
BSE/BOM530937,Ums Technologies Ltd. EOD Prices
BSE/BOM530943,Sri Adhikari Brothers Television Network Ltd. EOD Prices
BSE/BOM530945,Gangotri Iron & Steel Company Ltd. EOD Prices
BSE/BOM530951,Raminfo Limited EOD Prices
BSE/BOM530953,Sunil Agro Foods Ltd.-$ EOD Prices
BSE/BOM530955,Mindvision Capital Ltd EOD Prices
BSE/BOM530959,Diana Tea Co.ltd. EOD Prices
BSE/BOM530961,Vikas Ecotech Ltd EOD Prices
BSE/BOM530965,Indian Oil Corporation Ltd. EOD Prices
BSE/BOM530967,Kyra Landscapes Limited EOD Prices
BSE/BOM530971,Nimbus Industries Ltd. EOD Prices
BSE/BOM530977,Shri Keshav Cements And Infra Ltd EOD Prices
BSE/BOM530979,India Home Loan Ltd. EOD Prices
BSE/BOM530973,Alfa Ica (india) Ltd. EOD Prices
BSE/BOM530985,Jpt Securities Ltd. EOD Prices
BSE/BOM530991,Roopa Industries Ltd. EOD Prices
BSE/BOM530989,Shantivijay Jewels Ltd.-$ EOD Prices
BSE/BOM530997,Unique Organics Ltd. EOD Prices
BSE/BOM530993,Sarthak Global Ltd. EOD Prices
BSE/BOM530999,Balaji Amines Ltd.-$ EOD Prices
BSE/BOM531003,Swarna Securities Ltd. EOD Prices
BSE/BOM531013,Sun Granite Export Ltd EOD Prices
BSE/BOM531015,Venmax Drugs And Pharmaceuticals Ltd EOD Prices
BSE/BOM531017,Arihant's Securities Ltd. EOD Prices
BSE/BOM531025,Visagar Financial Services Ltd. EOD Prices
BSE/BOM531027,Libord Securities Ltd. EOD Prices
BSE/BOM531029,Bharat Textiles & Proofing Industries Ltd. EOD Prices
BSE/BOM531033,Regal Entertainment & Consultants Ltd. EOD Prices
BSE/BOM531035,Justride Enterprises Ltd EOD Prices
BSE/BOM531043,Dhanvantri Jeevan Rekha Ltd. EOD Prices
BSE/BOM531041,Competent Automobiles Co.ltd. EOD Prices
BSE/BOM531047,Advance Powerinfra Tech Limited EOD Prices
BSE/BOM531049,Neelkanth Rockminerals Ltd. EOD Prices
BSE/BOM531051,Vintage Securities Ltd. EOD Prices
BSE/BOM531055,Gfl Financials India Limited EOD Prices
BSE/BOM531065,Oswal Overseas Ltd. EOD Prices
BSE/BOM531067,Contil India Ltd. EOD Prices
BSE/BOM531069,Vijay Solvex Ltd. EOD Prices
BSE/BOM531080,Shri Krishna Devcon Ltd. EOD Prices
BSE/BOM531083,Nihar Info Global Ltd. EOD Prices
BSE/BOM531082,Alankit Ltd EOD Prices
BSE/BOM531084,Indo Bonito Multinational Ltd. EOD Prices
BSE/BOM531088,Tulip Star Hotels Ltd.-$ EOD Prices
BSE/BOM531092,Om Metals Infraprojects Ltd. EOD Prices
BSE/BOM531091,United Credit Ltd. EOD Prices
BSE/BOM531096,Mount Everest Mineral Water Ltd. EOD Prices
BSE/BOM531102,Surana Corporation Ltd. EOD Prices
BSE/BOM531099,Rubra Medicaments Ltd. EOD Prices
BSE/BOM531109,Ishan Dyes & Chemicals Ltd. EOD Prices
BSE/BOM531111,Gothi Plascon (india) Ltd. EOD Prices
BSE/BOM531112,Amaze Entertech Ltd EOD Prices
BSE/BOM531115,Synergy Cosmetics (exim) Ltd. EOD Prices
BSE/BOM531120,Patel Engineering Ltd.-$ EOD Prices
BSE/BOM531118,Silverton Spinners Limited EOD Prices
BSE/BOM531119,Ceenik Exports (india) Ltd. EOD Prices
BSE/BOM531126,Virtualsoft Systems Ltd. EOD Prices
BSE/BOM531134,Le Waterina Resorts & Hotels Limited EOD Prices
BSE/BOM531129,Inani Marbles & Industries Ltd. EOD Prices
BSE/BOM531127,Anar Industries Ltd. EOD Prices
BSE/BOM531137,Gemstone Investments Ltd. EOD Prices
BSE/BOM531144,El Forge Ltd.-$ EOD Prices
BSE/BOM531146,Medicamen Biotech Ltd.-$ EOD Prices
BSE/BOM531147,Alicon Castalloy Limited EOD Prices
BSE/BOM531149,Shree Rang Mark Travels Ltd. EOD Prices
BSE/BOM531153,Diligent Industries Ltd. EOD Prices
BSE/BOM531155,Epsom Properties Ltd. EOD Prices
BSE/BOM531156,Alfavision Overseas (india) Ltd. EOD Prices
BSE/BOM531157,Organic Coatings Ltd. EOD Prices
BSE/BOM531160,Saumya Capital Limited EOD Prices
BSE/BOM531158,Catvision Limited EOD Prices
BSE/BOM531161,Abm Knowledgeware Ltd. EOD Prices
BSE/BOM531162,Emami Ltd.-$ EOD Prices
BSE/BOM531163,Kemistar Corporation Limited EOD Prices
BSE/BOM531164,Laser Diamonds Ltd. EOD Prices
BSE/BOM531169,Skp Securities Ltd. EOD Prices
BSE/BOM531171,Devika Proteins Ltd. EOD Prices
BSE/BOM531172,Pranavaditya Spinning Mills Ltd. EOD Prices
BSE/BOM531173,Syschem (india) Ltd. EOD Prices
BSE/BOM531175,Bls Infotech Ltd. EOD Prices
BSE/BOM531176,Mefcom Capital Markets Ltd. EOD Prices
BSE/BOM531178,Hemang Resources Ltd EOD Prices
BSE/BOM531179,Arman Financial Services Ltd. EOD Prices
BSE/BOM531190,Tavernier Resources Limi EOD Prices
BSE/BOM531192,Midas Infra Trade Limited EOD Prices
BSE/BOM531196,Gagan Polycot India Ltd. EOD Prices
BSE/BOM531198,Dhanada Corporation Ltd. EOD Prices
BSE/BOM531199,Glance Finance Ltd. EOD Prices
BSE/BOM531201,Shilchar Technologies Ltd. EOD Prices
BSE/BOM531205,Kansal Fibres Ltd. EOD Prices
BSE/BOM531203,Brand Realty Services Ltd. EOD Prices
BSE/BOM531206,Kwality Credit & Leasing Ltd. EOD Prices
BSE/BOM531207,Raymed Labs Ltd. EOD Prices
BSE/BOM531209,Nucleus Software Exports Ltd. EOD Prices
BSE/BOM531210,Colinz Laboratories Ltd. EOD Prices
BSE/BOM531211,Wellness Noni Ltd. EOD Prices
BSE/BOM531212,Nalin Lease Finance Ltd. EOD Prices
BSE/BOM531213,Manappuram Finance Ltd. EOD Prices
BSE/BOM531215,Rts Power Corporation Ltd. EOD Prices
BSE/BOM531216,Comfort Intech Ltd.-$ EOD Prices
BSE/BOM531217,Western India Shipyard Ltd. EOD Prices
BSE/BOM531218,Rishab Financial Services Ltd. EOD Prices
BSE/BOM531219,Shyama Infosys Ltd. EOD Prices
BSE/BOM531221,Mayur Floorings Ltd. EOD Prices
BSE/BOM531223,Anjani Synthetics Ltd.-$ EOD Prices
BSE/BOM531225,Frontier Informatics Limited EOD Prices
BSE/BOM531226,Doon Valley Rice Ltd. EOD Prices
BSE/BOM531227,Deco-mica Ltd. EOD Prices
BSE/BOM531233,Rasi Electrodes Ltd. EOD Prices
BSE/BOM531228,Rander Corporation Ltd. EOD Prices
BSE/BOM531235,Citiport Financial Services Ltd. EOD Prices
BSE/BOM531236,Mewar Polytex Ltd. EOD Prices
BSE/BOM531241,Linc Pen & Plastics Ltd.-$ EOD Prices
BSE/BOM531237,Dhruva Capital Services Ltd. EOD Prices
BSE/BOM531246,Prima Industries Ltd. EOD Prices
BSE/BOM531247,Alpha Hi-tech Fuel Ltd. EOD Prices
BSE/BOM531250,Rnb Industries Ltd. EOD Prices
BSE/BOM531252,Aneri Fincap Ltd EOD Prices
BSE/BOM531253,India Gelatine & Chemicals Ltd.-$ EOD Prices
BSE/BOM531254,Optimus Finance Ltd EOD Prices
BSE/BOM531255,Paragon Finance Ltd. EOD Prices
BSE/BOM531257,Pratiksha Chemicals Ltd. EOD Prices
BSE/BOM531259,Esha Media Research Limited EOD Prices
BSE/BOM531260,Ykm Industries Ltd. EOD Prices
BSE/BOM531262,Surya Industrial Corporation Ltd. EOD Prices
BSE/BOM531266,V.s.t.tillers Tractors Ltd.-$ EOD Prices
BSE/BOM531268,B2b Software Technologies Ltd. EOD Prices
BSE/BOM531270,Dazzel Confindive Ltd. EOD Prices
BSE/BOM531269,Klg Systel Ltd. EOD Prices
BSE/BOM531272,Nikki Global Finance Ltd. EOD Prices
BSE/BOM531274,Kinetic Trust Ltd. EOD Prices
BSE/BOM531273,Radhe Developers (india) Ltd. EOD Prices
BSE/BOM531276,Bombay Swadeshi Stores Ltd. EOD Prices
BSE/BOM531278,Elixir Capital Ltd EOD Prices
BSE/BOM531279,Trishakti Electronics & Industries Ltd. EOD Prices
BSE/BOM531280,Pankaj Polymers Ltd. EOD Prices
BSE/BOM531281,Pg Industry Ltd. EOD Prices
BSE/BOM531283,Cindrella Financial Services Ltd. EOD Prices
BSE/BOM531287,National Plastic Technologies Ltd. EOD Prices
BSE/BOM531288,Lead Financial Services Ltd. EOD Prices
BSE/BOM531289,National Fittings Limited EOD Prices
BSE/BOM531295,Sunlake Resorts & Hotels Ltd. EOD Prices
BSE/BOM531297,Artefact Projects Ltd. EOD Prices
BSE/BOM531301,High Street Filatex Ltd. EOD Prices
BSE/BOM531300,Amit International Ltd. EOD Prices
BSE/BOM531304,Nutech Global Ltd. EOD Prices
BSE/BOM531307,S R K Industries Ltd. EOD Prices
BSE/BOM531306,Dhp India Ltd. EOD Prices
BSE/BOM531310,Available Finance Ltd. EOD Prices
BSE/BOM531314,Integra Capital Management Ltd. EOD Prices
BSE/BOM531319,Maruti Securities Ltd. EOD Prices
BSE/BOM531320,Exotic Coal Ltd. EOD Prices
BSE/BOM531323,Santaram Spinners Ltd. EOD Prices
BSE/BOM531324,Roselabs Finance Ltd. EOD Prices
BSE/BOM531327,Charms Industries Ltd. EOD Prices
BSE/BOM531328,Kretto Syscon Ltd EOD Prices
BSE/BOM531334,Vikalp Securities Ltd. EOD Prices
BSE/BOM531335,Zydus Wellness Ltd.-$ EOD Prices
BSE/BOM531336,Auroma Coke Ltd. EOD Prices
BSE/BOM531337,Iris Mediaworks Ltd. EOD Prices
BSE/BOM531339,Jaihind Projects Ltd. EOD Prices
BSE/BOM531338,Milestone Global Ltd. EOD Prices
BSE/BOM531340,Bervin Investment & Leasing Ltd. EOD Prices
BSE/BOM531344,Container Corporation Of India Ltd. EOD Prices
BSE/BOM531341,Gujarat Investa Ltd. EOD Prices
BSE/BOM531343,India Infraspace Ltd. EOD Prices
BSE/BOM531346,Eastern Treads Ltd. EOD Prices
BSE/BOM531349,Panacea Biotec Ltd. EOD Prices
BSE/BOM531352,Peeti Securities Ltd. EOD Prices
BSE/BOM531358,Choice International Ltd. EOD Prices
BSE/BOM531357,Mercury Metals Ltd. EOD Prices
BSE/BOM531359,Shriram Asset Management Co.ltd. EOD Prices
BSE/BOM531360,Golechha Global Finance Ltd. EOD Prices
BSE/BOM531364,Aqua Pumps Infra Ventures Limited EOD Prices
BSE/BOM531363,Karur K.c.p.packkagings Ltd. EOD Prices
BSE/BOM531366,Kohinoor Broadcasting Corporation Ltd. EOD Prices
BSE/BOM531367,Dollex Industries Ltd. EOD Prices
BSE/BOM531373,The Byke Hospitality Ltd. EOD Prices
BSE/BOM531370,Sparc Systems Ltd. EOD Prices
BSE/BOM531380,Centenial Surgical Suture Ltd. EOD Prices
BSE/BOM531381,Arihant Foundations & Housing Ltd.-$ EOD Prices
BSE/BOM531382,Jayavant Products Ltd. EOD Prices
BSE/BOM531387,Hasti Finance Ltd. EOD Prices
BSE/BOM531390,Upsurge Investment & Finance Ltd. EOD Prices
BSE/BOM531392,Asian Flora Ltd. EOD Prices
BSE/BOM531395,Padam Cotton Yarns Ltd. EOD Prices
BSE/BOM531397,Polycon International Ltd. EOD Prices
BSE/BOM531396,Women Networks Ltd. EOD Prices
BSE/BOM531398,Source Natural Foods & Herbal Suppl Ltd. EOD Prices
BSE/BOM531400,Almondz Global Securities Ltd. EOD Prices
BSE/BOM531402,Lws Knitwear Ltd. EOD Prices
BSE/BOM531404,Zicom Electronic Security Systems Ltd.-$ EOD Prices
BSE/BOM531409,Alchemist Corporation Ltd. EOD Prices
BSE/BOM531406,Ans Industries Ltd EOD Prices
BSE/BOM531410,Gujarat Foils Ltd. EOD Prices
BSE/BOM531412,Radix Industries (india) Limited EOD Prices
BSE/BOM531411,Tuni Textile Mills Ltd. EOD Prices
BSE/BOM531413,Kiran Print-pack Ltd. EOD Prices
BSE/BOM531417,Mega Corporation Ltd. EOD Prices
BSE/BOM531419,Goplee Infotech Ltd. EOD Prices
BSE/BOM531416,Narendra Properties Ltd. EOD Prices
BSE/BOM531420,Bmb Music & Magnetics Ltd. EOD Prices
BSE/BOM531426,Tamil Nadu Newsprint & Papers Ltd. EOD Prices
BSE/BOM531429,Advent Computer Services Ltd. EOD Prices
BSE/BOM531431,Shakti Pumps (india) Ltd.-$ EOD Prices
BSE/BOM531432,Systematix Securities Ltd. EOD Prices
BSE/BOM531436,Saffron Industries Limited EOD Prices
BSE/BOM531433,Sungold Capital Ltd. EOD Prices
BSE/BOM531439,Goldstone Technologies Ltd. EOD Prices
BSE/BOM531437,Prakash Woollen & Synthetic Mills Ltd EOD Prices
BSE/BOM531444,Vardhman Concrete Limited EOD Prices
BSE/BOM531447,Rockon Enterprises Ltd EOD Prices
BSE/BOM531449,Grm Overseas Ltd. EOD Prices
BSE/BOM531448,Safal Securities Ltd EOD Prices
BSE/BOM531452,Ncc Finance Ltd. EOD Prices
BSE/BOM531453,Mohit Industries Ltd.-$ EOD Prices
BSE/BOM531456,Minaxi Textiles Ltd. EOD Prices
BSE/BOM531454,Polylink Polymers (india) Ltd. EOD Prices
BSE/BOM531458,Boston Bio Systems Ltd. EOD Prices
BSE/BOM531460,Continental Controls Ltd. EOD Prices
BSE/BOM531463,Global Infratech & Finance Limited EOD Prices
BSE/BOM531465,Nouveau Global Ventures Ltd. EOD Prices
BSE/BOM531467,Arnav Corporation Ltd. EOD Prices
BSE/BOM531470,Emporis Projects Limited EOD Prices
BSE/BOM531472,Cybele Industries Ltd. EOD Prices
BSE/BOM531471,Duke Offshore Ltd. EOD Prices
BSE/BOM531479,Global Land Masters Corporation Ltd. EOD Prices
BSE/BOM531481,Beta-kappa Investments Ltd. EOD Prices
BSE/BOM531486,Filmcity Media Ltd. EOD Prices
BSE/BOM531489,Cg-vak Software & Exports Ltd. EOD Prices
BSE/BOM531494,Navkar Builders Ltd. EOD Prices
BSE/BOM531495,Blue Coast Hotels Ltd. EOD Prices
BSE/BOM531496,Omkar Overseas Ltd. EOD Prices
BSE/BOM531497,Madhucon Projects Ltd.-$ EOD Prices
BSE/BOM531499,Sybly Industries Ltd.-$ EOD Prices
BSE/BOM531500,Rajesh Exports Ltd. EOD Prices
BSE/BOM531502,Esaar (india) Ltd. EOD Prices
BSE/BOM531505,Indergiri Finance Ltd. EOD Prices
BSE/BOM531506,Shukra Bullions Ltd. EOD Prices
BSE/BOM531508,Eveready Industries India Ltd. EOD Prices
BSE/BOM531509,Step Two Corporation Ltd. EOD Prices
BSE/BOM531515,Mahan Industries Ltd. EOD Prices
BSE/BOM531517,Alang Industrial Gases Ltd. EOD Prices
BSE/BOM531518,Vikas Granaries Ltd. EOD Prices
BSE/BOM531519,Ankush Finstock Ltd. EOD Prices
BSE/BOM531521,Desh Rakshak Aushdhalaya Ltd. EOD Prices
BSE/BOM531522,Rasoya Proteins Ltd. EOD Prices
BSE/BOM531524,Icsa (india) Ltd.-$ EOD Prices
BSE/BOM531525,Ace Software Exports Ltd.-$ EOD Prices
BSE/BOM531531,Hatsun Agro Product Ltd. EOD Prices
BSE/BOM531533,E.com Infotech (i) Ltd. EOD Prices
BSE/BOM531537,Jyothi Infraventures Ltd. EOD Prices
BSE/BOM531539,Rishabh Digha Steel & Allied Products Ltd.-$ EOD Prices
BSE/BOM531540,Maruti Infrastructure Ltd. EOD Prices
BSE/BOM531541,Avon Lifesciences Ltd-$ EOD Prices
BSE/BOM531543,Jindal Worldwide Ltd. EOD Prices
BSE/BOM531544,Vertex Spinning Ltd. EOD Prices
BSE/BOM531547,Tirupati Industries (india) Ltd. EOD Prices
BSE/BOM531548,Somany Ceramics Ltd. EOD Prices
BSE/BOM531550,Jhaveri Credits & Capital Ltd. EOD Prices
BSE/BOM531551,Intercorp Industries Ltd. EOD Prices
BSE/BOM531552,Raghunath Tobacco Co.ltd. EOD Prices
BSE/BOM531553,Disha Resources Ltd EOD Prices
BSE/BOM531557,Amit Securities Ltd. EOD Prices
BSE/BOM531556,Coral India Finance & Housing Ltd. EOD Prices
BSE/BOM531560,Aroma Enterprises (india) Ltd. EOD Prices
BSE/BOM531562,Pushpsons Industries Ltd. EOD Prices
BSE/BOM531565,Indo Pacific Projects Ltd EOD Prices
BSE/BOM531568,Ashutosh Paper Mills Ltd. EOD Prices
BSE/BOM531569,Sanjivani Paranteral Ltd. EOD Prices
BSE/BOM531570,Blazon Marbles Limited EOD Prices
BSE/BOM531574,Vas Infrastructure Ltd. EOD Prices
BSE/BOM531578,Kmf Builders & Developers Ltd. EOD Prices
BSE/BOM531581,Alka Diamond Industries Ltd. EOD Prices
BSE/BOM531583,Rap Media Ltd. EOD Prices
BSE/BOM531582,Beryl Securities Ltd. EOD Prices
BSE/BOM531585,Devine Impex Ltd. EOD Prices
BSE/BOM531590,Bilpower Ltd. EOD Prices
BSE/BOM531592,Adi Rasayan Ltd. EOD Prices
BSE/BOM531591,Bampsl Securities Ltd. EOD Prices
BSE/BOM531594,Incon Engineers Ltd. EOD Prices
BSE/BOM531595,Capri Global Capital Limited EOD Prices
BSE/BOM531597,Midland Polymers Ltd. EOD Prices
BSE/BOM531598,Nimbus Foods Industries Ltd. EOD Prices
BSE/BOM531599,Fdc Ltd. EOD Prices
BSE/BOM531600,Gogia Capital Services Limited EOD Prices
